id_rh,anio,vmae,vaeas,dma,p,prec,Nombre_rh,Area_Km2,PrecipitacionNormal,EscurrimientoNaturalMedioSuperficial,ImportacionesExportacionesOtrosPaises,EscurrimientoNaturalMedioSuperficialTotal,No_Cuencas
36,2007,1911.5900000000001,1158.32,2615.39,2641.182675667691,370.6705,Nazas-Aguanaval,93032,422.0736565,1911.6,0,1911.6,0
36,2008,1911.59,1158.32,2615.39,2641.182675667689,437.49512500000003,Nazas-Aguanaval,93032,425.34497283,1911.6,0,1911.6,16
36,2009,1911.5900000000001,1158.32,2615.39,2641.182675667691,461.9954,Nazas-Aguanaval,93032,425,1911.6,0,1911.6,16
36,2010,1911.5900000000001,1158.32,2615.39,2641.182675667691,371.27265,Nazas-Aguanaval,93032,425,1911.59,0,1911.59,16
36,2011,1911.59,1181.3106363636364,2615.39,2395.8708931455203,167.182011,Nazas-Aguanaval,93032,393.1,1912,0,1912,16
36,2012,1911.59,1181.3106363636364,2615.39,2395.8708931455203,255.54022675,Nazas-Aguanaval,93032,393.1,1911.6,0,1911.6,16
36,2013,2084.931,1173.003,3373.064,3554.5310702422375,386.94,Nazas-Aguanaval,93032,393.1,1911.6,0,1911.6,16
36,2014,2084.931,1173.003,3373.064,3554.5310702422375,403.6,Nazas-Aguanaval,93032,393.1,2084.9,0,2084.9,16
36,2015,2084.931,1173.003,3373.064,3554.5310702422375,478.375,Nazas-Aguanaval,93032,393.1,2084.9,0,2084.9,16
36,2016,2101.292,1186.057,3614.46,3516.238786400012,437.9275,Nazas-Aguanaval,93032,393,2101.2916823466,0,2101.2916823466,16
36,2017,2101.292,1186.057,3614.46,3516.238786400012,413.275,Nazas-Aguanaval,93032,393,2101.2916823466,0,2101.2916823466,16
36,2018,2101.292,1186.057,3614.46,3516.238786400012,444.105,Nazas-Aguanaval,93032,393.1,2101.2916823466,0,2101.2916823466,16
36,2019,2101.292,1186.057,3614.46,3516.238786400012,346.184773871423,Nazas-Aguanaval,93032,393,2101.2916823466,0,2101.2916823466,16
36,2020,1762.184,1256.22,541.548,674.313803376037,348.659295264309,NA,NA,NA,NA,0,NA,NA
36,2021,1930.117867284095,1256.22,NA,1710.953186032686,349.80784680517,NA,NA,NA,NA,0,NA,NA
36,2022,1942.1044217188426,1256.22,NA,1784.945017402808,349.15951947521125,NA,NA,NA,NA,0,NA,NA
36,2023,1962.0509452080748,1256.22,NA,1908.072961339476,349.3784420309327,NA,NA,NA,NA,0,NA,NA
37,2005,2636.85,28.5,810.9599999999999,773.5441469650868,293.4878,NA,NA,NA,NA,0,NA,NA
37,2006,2636.85,28.5,810.9599999999999,773.5441469650868,438.29445,El Salado,87801,703.3670433,2636.9,0,2636.9,0
37,2007,2636.85,28.5,810.9599999999999,773.5441469650868,465.18435,El Salado,87801,428.2338764,2636.9,0,2636.9,8
37,2008,2636.85,28.5,810.9599999999999,773.5441469650868,595.4394500000001,El Salado,87801,430.63903479,2636.9,0,2636.9,8
37,2009,2636.85,28.5,810.9599999999999,773.5441469650868,405.984,El Salado,87801,431,2636.9,0,2636.9,8
37,2010,2876.16,34.58,718.02,783.0080576059576,415.8966,El Salado,87801,431,2876.16,0,2876.16,8
37,2011,2876.16,44.9435,718.02,732.5920678798375,220.69308949999999,El Salado,87801,392.58,2876,0,2876,8
37,2012,2876.16,44.9435,718.02,732.5920678798375,321.0614845,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2013,2876.16,34.574,718.018,783.0372461945962,506.82,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2014,2876.16,34.574,718.018,783.0372461945962,461.5,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2015,2876.16,34.574,718.018,783.0372461945962,715.9,El Salado,87801,392.58,2876.2,0,2876.2,8
37,2016,2869.01,55.26,711.058,681.2382517654355,431.23,El Salado,87801,393,2869.01055122299,0,2869.01055122299,8
37,2017,2869.01,55.26,711.058,681.2382517654355,418.7,El Salado,87801,393,2869.01055122299,0,2869.01055122299,8
37,2018,2869.01,55.26,711.058,681.2382517654355,622.975,El Salado,87801,392.58,2869.01055122299,0,2869.01055122299,8
37,2019,2869.01,55.26,711.058,681.2382517654355,376.721704424895,El Salado,87801,393,2869.01055122299,0,2869.01055122299,8
37,2020,218.779,94.48,40.908,58.07632616340459,395.9602376075555,NA,NA,NA,NA,0,NA,NA
37,2021,1597.627242457371,94.48,NA,283.0253566541953,390.105249147289,NA,NA,NA,NA,0,NA,NA
37,2022,1600.6745089154535,94.48,NA,283.52249594355703,391.605846922134,NA,NA,NA,NA,0,NA,NA
37,2023,1607.4383473734033,94.48,NA,284.62596683807715,391.1724291571785,NA,NA,NA,NA,0,NA,NA
