CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
28087,SAN GABRIEL,1961-2014,,XICOTENCATL,TAMAULIPAS,GOLFO NORTE,RÕO †GUAYALEJO 3,RIO GUAYALEJO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,5,3,98,47,15,135,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO GUAYALEJO 3",23.084167,-98.7875
28089,SAN JOSE DEL VERDE,"1962-2009, 2011-2012",,CASAS,TAMAULIPAS,GOLFO NORTE,AREA NO AFORADA,ARROYO GRANDE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,36,50,98,36,30,290,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO AREA NO AFORADA",23.613889,-98.608333
28096,SAN VICENTE,"1962-2009, 2011-2012",,JAUMAVE,TAMAULIPAS,GOLFO NORTE,RÕO †JAUMAVE-CHIHUE,RIO GUAYALEJO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,25,24,99,18,52,642,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO JAUMAVE-CHIHUE",23.423333,-99.314444
28099,S.J. 2-09 CAMARGO,"1961-1970, 1972-1987",,CAMARGO,TAMAULIPAS,RIO BRAVO,RÕO †SAN JUAN 3,PRESA MARTE R. GOMEZ,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,26,15,21,98,48,23,63,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN 3",26.255833,-98.806389
28100,S.J. 2-18 GUSTAVO DIAZ ORDAZ,1961-1987,,GUSTAVO DIAZ ORDAZ,TAMAULIPAS,RIO BRAVO,RÕO †BRAVO 12,RIO BRAVO-ANZALDUAS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,26,13,56,98,35,49,40,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BRAVO 12",26.232222,-98.596944
28103,S.J. 3-42 REYNOSA,1961-1987,,REYNOSA,TAMAULIPAS,RIO BRAVO,RÕO †BRAVO 12,RIO BRAVO-ANZALDUAS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,26,11,30,98,28,57,29,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BRAVO 12",26.191667,-98.4825
28104,S.J. 3-47 RIO BRAVO,1961-1987,,RIO BRAVO,TAMAULIPAS,RIO BRAVO,RÕO †BRAVO 13,RIO BRAVO-REYNOSA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,25,58,0,98,8,0,31,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BRAVO 13",25.966667,-98.133333
28111,TAMPICO,1961-2014,,TAMPICO,TAMAULIPAS,GOLFO NORTE,RÕO †TAMESI,RIO TAMESI,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,14,19,97,52,44,3,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TAMESI",22.238611,-97.878889
28114,TULA,"1958-2009, 2012-2013",,TULA,TAMAULIPAS,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE,TULA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,0,4,99,42,45,1164,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO SIERRA MADRE",23.001111,-99.7125
28115,LOS UVALLE,"1961-1978, 1980-2009, 2011-2013",,MIQUIHUANA,TAMAULIPAS,CUENCAS CENTRALES DEL NORTE,SIERRA MADRE,DOCTOR ARROYO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,34,28,99,51,24,1581,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO SIERRA MADRE",23.574444,-99.856667
28116,CIUDAD VICTORIA (DGE),"1942-1960, 1962-2003, 2011-2013",,VICTORIA,TAMAULIPAS,GOLFO NORTE,AREA NO AFORADA,RIO SAN MARCOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,43,34,99,8,46,327,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO AREA NO AFORADA",23.726111,-99.146111
28118,VILLAGRAN (SMN),1943-1988,,VILLAGRAN,TAMAULIPAS,GOLFO NORTE,RÕO †PILON 2,RIO PILON,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,24,28,14,99,29,19,381,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PILON 2",24.470556,-99.488611
28147,TAMESI,1973-2014,,GONZALEZ,TAMAULIPAS,GOLFO NORTE,RÕO †TAMESI,RIO TAMESI,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,25,26,98,25,22,12,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TAMESI",22.423889,-98.422778
28405,SACA DE AGUA,"1976-2012, 2014",,EL MANTE,TAMAULIPAS,GOLFO NORTE,RÕO †GUAYALEJO 3,RIO TAMESI,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,47,1,98,51,53,55,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO GUAYALEJO 3",22.783611,-98.864722
29002,APIZACO,"1928-1931, 1940-2013",,APIZACO,TLAXCALA,BALSAS,RÕO †ALTO ATOYAC,RIO ZAHUAPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,24,56,98,8,24,2423,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ALTO ATOYAC",19.415556,-98.14
29003,ATLANGA SAN JOSE,1961-2013,,ATLANGATEPEC,TLAXCALA,BALSAS,RÕO †ALTO ATOYAC,RIO ZAHUAPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,33,20,98,12,10,2489,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ALTO ATOYAC",19.555556,-98.202778
29007,EL CARMEN,"1966-1988, 1992-2013",,EL CARMEN TEQUEXQUITLA,TLAXCALA,BALSAS,RÕO †LIBRES ORIENTAL,RIO TOTOLTZINGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,19,5,97,38,50,2350,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LIBRES ORIENTAL",19.318056,-97.647222
29011,HUAMANTLA,"1942-1974, 1976-2013",,HUAMANTLA,TLAXCALA,BALSAS,RÕO †LIBRES ORIENTAL,RIO TOTOLTZINGO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,18,57,97,54,40,2475,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LIBRES ORIENTAL",19.315833,-97.911111
29015,MAZAPA,1936-1983,,CALPULALPAN,TLAXCALA,AGUAS DEL VALLE DE MEXICO,RÕO †DE LAS AVENIDAS DE PACHUCA,LAGUNA TOCHAC Y TECOCOMULCO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,33,0,98,34,0,2663,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO DE LAS AVENIDAS DE PACHUCA",19.55,-98.566667
29030,TLAXCALA DE XICONTECATL (DGE),1961-2013,,TLAXCALA,TLAXCALA,BALSAS,RÕO †ALTO ATOYAC,RIO ZAHUAPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,19,26,98,14,48,2230,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ALTO ATOYAC",19.323889,-98.246667
29032,TLAXCO,"1943-1985, 1987-2013",,TLAXCO,TLAXCALA,BALSAS,RÕO †ALTO ATOYAC,RIO ZAHUAPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,35,33,98,7,32,2530,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ALTO ATOYAC",19.5925,-98.125556
29035,CALPULALPAN,"1947-1984, 1989-2015",,CALPULALPAN,TLAXCALA,AGUAS DEL VALLE DE MEXICO,RÕO †DE LAS AVENIDAS DE PACHUCA,LAGUNA TOCHAC Y TECOCOMULCO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,35,10,98,33,50,2587,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO DE LAS AVENIDAS DE PACHUCA",19.586111,-98.563889
30003,ACTOPAN,1952-2015,,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †ACTOPAN,RIO ACTOPAN-BARRA DE CHACHALACAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,30,10,96,36,40,250,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.502778,-96.611111
30006,ALAMO,1965-2015,,ALAMO TEMAPACHE,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †TUXPAN,RIO TUXPAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,55,46,97,40,46,19,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TUXPAN",20.929444,-97.679444
30008,ALTOTONGA,"1925-1930, 1959-1991, 1993-2004, 2006-2015",,ALTOTONGA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †NAUTLA,RIO BOBOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,45,45,97,14,5,1867,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.7625,-97.234722
30011,ANGEL R. CABADA,1956-2015,,ANGEL R. CABADA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,35,50,95,26,50,28,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.597222,-95.447222
30012,ATZALAN,"1924-1936, 1938-2001, 2005-2015",,ATZALAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †NAUTLA,RIO BOBOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,47,20,97,14,45,1697,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.788889,-97.245833
30013,AZUETA,"1948-2013, 2015",,JOSE AZUETA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †PLAYA VICENTE,RIO TESECHOACAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,4,30,95,42,0,21,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO PLAYA VICENTE",18.075,-95.7
30019,CAMELPO,1961-2007,,TIERRA BLANCA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †BLANCO,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,44,20,96,27,20,50,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO TIERRA BLANCA; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BLANCO",18.738889,-96.455556
30021,EL CARRIZAL,1967-2015,,EMILIANO ZAPATA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †LA ANTIGUA,RIO IDOLOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,21,47,96,39,30,242,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.363056,-96.658333
30022,CATEMACO,"1941-1950, 1952-1968, 1971-1979, 1981-1984, 1987-2002, 2004, 2006-2012",,CATEMACO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †SAN JUAN,LAGUNA DE CATEMACO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,18,25,10,95,6,49,354,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.419444,-95.113611
30025,CIUDAD ALEMAN,1951-2015,,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,11,15,96,5,40,35,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.1875,-96.094444
30031,COSAMALOAPAN DE CARPIO (SMN),1938-1983,,COSAMALOAPAN DE CARPIO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,18,22,20,95,47,50,8,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.372222,-95.797222
30032,COSCOMATEPEC (SMN),"1947-2002, 2004-2008",,COSCOMATEPEC,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †COTAXTLA,RIO BLANCO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,4,18,97,2,46,1530,"SUSPENDIDA EN 2007; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO COTAXTLA",19.071667,-97.046111
30033,COYAME (CFE),1952-2012,,CATEMACO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †SAN JUAN,LAGUNA DE CATEMACO,CLIMATOLOGICA,CFE,OPERANDO,18,26,15,95,1,32,342,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.4375,-95.025556
30034,COYUTLA (CFE),"1961-1988, 1990-2009, 2011-2012",,COYUTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †TECOLUTLA,RIO TECOLUTLA,CLIMATOLOGICA,CFE,OPERANDO,20,15,21,97,38,37,132,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.255833,-97.643611
30035,CUATOTOLAPAN,1948-2015,,HUEYAPAN DE OCAMPO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †SAN JUAN,RIO SAN JUAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,8,40,95,17,45,20,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO SAN JUAN",18.144444,-95.295833
30041,CHICONTEPEC DE TEJEDA (SMN),1947-2013,,CHICONTEPEC,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÕO †CALABOZO,RIO CALABOZO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,20,59,36,98,9,50,291,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO CALABOZO",20.993333,-98.163889
30048,EL COPITAL,1961-2015,,MEDELLIN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †COTAXTLA,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,58,0,96,12,18,14,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO COTAXTLA",18.966667,-96.205
30049,EL HIGO,"1958-1985, 1990-1995, 1997-2013",,EL HIGO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÕO †MOCTEZUMA 4,RIO MOCTEZUMA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,46,38,98,26,38,29,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MOCTEZUMA 4",21.777222,-98.443889
30051,EL OLIVO,"1968-1985, 1989-2013",,PANUCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO NORTE,RÕO †MOCTEZUMA 4,RIO MOCTEZUMA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,49,56,98,30,14,23,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MOCTEZUMA 4",21.832222,-98.503889
30054,EL RAUDAL,"1961-2002, 2004, 2007-2013, 2015",,NAUTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †MISANTLA,RIO MISANTLA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,9,22,96,43,16,10,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO MISANTLA",20.156111,-96.721111
30055,EL REMOLINO (CFE),"1961-1982, 1984-2012",,PAPANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †TECOLUTLA,RIO TECOLUTLA,CLIMATOLOGICA,CFE,OPERANDO,20,23,15,97,14,36,119,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.3875,-97.243333
30056,EL TEJAR,1961-2015,,MEDELLIN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †JAMAPA-COTAXTLA,RIO JAMAPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,4,2,96,9,30,10,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO JAMAPA-COTAXTLA",19.067222,-96.158333
30058,ESPINAL (CFE),"1961-1982, 1984-2012",,ESPINAL,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †TECOLUTLA,RIO TECOLUTLA,CLIMATOLOGICA,CFE,OPERANDO,20,15,28,97,25,7,62,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.257778,-97.418611
30066,HUATUSCO DE CHICUELLAR,"1907-1914, 1925-1936, 1938-1941, 1943-2001",,HUATUSCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †JAMAPA,RIO JAMAPA,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,19,9,0,96,57,35,1284,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO JAMAPA",19.15,-96.959722
30068,LOS IDOLOS,"1963-1990, 1994-2015",,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †ACTOPAN,RIO IDOLOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,24,30,96,30,59,100,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.408333,-96.516389
30072,IXHUATLAN DEL CAFE,"1945-1969, 1971-2012",,IXHUATLAN DEL CAFE,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †JAMAPA,RIO JAMAPA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,3,0,96,59,10,1350,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO JAMAPA",19.05,-96.986111
30074,JALACINGO,"1925-1927, 1929, 1934-1936, 1938, 1940, 1955, 1958-1959, 1961-2013",,JALACINGO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †NAUTLA,RIO BOBOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,48,22,97,18,28,1880,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.806111,-97.307778
30076,JALCOMULCO (CFE),"1961-2010, 2012",,JALCOMULCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †LA ANTIGUA,RIO DECOZALAPA,CLIMATOLOGICA,CFE,OPERANDO,19,19,48,96,45,43,335,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.33,-96.761944
30077,JALTIPAN DE MORELOS,"1961-1968, 1970, 1972-1976, 1979-2008",,JALTIPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,BAJO RÕO †COATZACOALCOS,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,57,50,94,43,20,66,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO BAJO RIO COATZACOALCOS",17.963889,-94.722222
30079,JOLOAPAN (CFE),"1961-2005, 2007-2009, 2011",,PAPANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †TECOLUTLA,RIO JOLOAPAN,CLIMATOLOGICA,CFE,OPERANDO,20,14,16,97,16,46,47,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TECOLUTLA",20.237778,-97.279444
30081,LA FLORENCIA,1954-2015,,SAN JUAN EVANGELISTA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †TRINIDAD,RIO TRINIDAD,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,34,30,95,10,50,109,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TRINIDAD",17.575,-95.180556
30082,LA GRANJA,1949-1989,,TRES VALLES,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE PAPALOAPAN,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,21,40,96,15,35,50,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO LLANURAS DE PAPALOAPAN",18.361111,-96.259722
30087,LAS ANIMAS,"1953-1993, 2009-2012",,XALAPA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †ACTOPAN,RIO IDOLOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,30,0,96,53,6,1281,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.5,-96.885
30089,LAS MINAS (CFE),1949-2000,,LAS MINAS,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †NAUTLA,RIO BOBOS,CLIMATOLOGICA,CFE,SUSPENDIDA,19,41,23,97,8,51,1415,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.689722,-97.1475
30090,LAS PERLAS,"1962-1985, 1987-2015",,JESUS CARRANZA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,ALTO RÕO †COATZACOALCOS,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,17,25,0,94,54,50,22,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO ALTO RIO COATZACOALCOS",17.416667,-94.913889
30093,LOMA FINA,1951-2015,,PASO DE OVEJAS,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †LA ANTIGUA,RIO PASO DE OVEJAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,15,45,96,23,36,30,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO LA ANTIGUA",19.2625,-96.393333
30094,LOS CAPULINES,1955-2007,,COTAXTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †COTAXTLA,RIO BLANCO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,18,51,24,96,17,28,54,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO COTAXTLA",18.856667,-96.291111
30102,MARTINEZ DE LA TORRE (DGE),1954-2015,,MARTINEZ DE LA TORRE,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †NAUTLA,RIO MARIA DE LA TORRE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,20,4,45,97,3,50,89,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NAUTLA",20.079167,-97.063889
30103,MATA DE LIMONES,1956-1996,,ISLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †TESECHOACAN,RIO TESECHOACAN,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,18,6,35,95,31,40,58,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO TESECHOACAN",18.109722,-95.527778
30107,MINATITLAN,"1922-1936, 1938-1939, 1944-1945, 1948-1951, 1954-1959, 1961-2002, 2004-2005, 2007, 2011-2013, 2015",,MINATITLAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †HUAZUNTLAN,RIO COATZACOALCOS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,17,59,20,94,33,31,35,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO HUAZUNTLAN",17.988889,-94.558611
30108,MISANTLA,"1925-1936, 1938-1941, 1943-1987, 1989, 2000-2004, 2006-2015",,MISANTLA,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †NAUTLA,RIO NAUTLA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,19,55,45,96,51,20,310,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO NAUTLA",19.929167,-96.855556
30112,MOZOMBOA,1960-2001,,ACTOPAN,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,LLANURAS DE ACTOPAN,RIO PAJARITOS,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,19,30,14,96,28,20,70,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO LLANURAS DE ACTOPAN",19.503889,-96.472222
30114,NAOLINCO DE VICTORIA,1955-2015,,NAOLINCO,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †ACTOPAN,RIO CEDE—O,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,19,39,7,96,52,23,1542,"TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO ACTOPAN",19.651944,-96.873056
30115,NARANJAL (CFE),1958-2011,,NARANJAL,VERACRUZ DE IGNACIO DE LA LLAVE,GOLFO CENTRO,RÕO †BLANCO,RIO BLANCO,CLIMATOLOGICA,CFE,OPERANDO,18,48,50,96,57,44,697,"TENÕA ERR”NEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO NARANJAL; TENÕA ERR”NEO EL NOMBRE DE LA †CUENCA, SIENDO EL CORRECTO RIO BLANCO",18.813889,-96.962222
