CLAVE,NOMBRE,PERIODO DE DATOS,CLAVE_OMM,MUNICIPIO,ESTADO,ORG_CUENCA,CUENCA,SUBCUENCA,TIPO_EST,ORGANISMO,SITUACION,LATG,LATM,LATS,LONG,LONM,LONS,ALTURA,OBSERVACIONES,LAT_DGRADO,LONG_DGRADO
31101,HUHI,1987-1992,,HUHI,YUCATAN,PENINSULA DE YUCATAN,SIN NOMBRE,SIN NOMBRE,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,20,43,31,89,9,41,14,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO""",20.725278,-89.161389
31103,OPICHEN,2005-2014,,OPICHEN,YUCATAN,PENINSULA DE YUCATAN,SIN NOMBRE,SIN NOMBRE,CLIMATOLOGICA,CONAGUA,OPERANDO,20,32,47,89,50,58,20,"""ESTABA DADA DE BAJA POR POCA INFORMACI??N, SI NEMBARGO EN UN ENV??O DE INFORMACI??N DEL OCPY SE DETECT?? QWUE SE CUENTA CON INFORMACI??N DESDE FEBRERO DE 1986, POR LO QUE SE REACTIV?? SU OPERATIVIDAD""",20.546389,-89.849444
31105,TEMAX,"1984-1986, 1991-1996, 1999, 2001-2015",,TEMAX,YUCATAN,PENINSULA DE YUCATAN,SIN NOMBRE,SIN NOMBRE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,9,35,88,57,28,13,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO""",21.159722,-88.957778
31107,TUNKAS,2005-2014,,TUNKAS,YUCATAN,PENINSULA DE YUCATAN,SIN NOMBRE,SIN NOMBRE,CLIMATOLOGICA,CONAGUA,OPERANDO,20,54,4,88,45,29,20,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO""",20.901111,-88.758056
31108,TANTANKIN,2002-2011,,TEKAX,YUCATAN,PENINSULA DE YUCATAN,SIN NOMBRE,SIN NOMBRE,CLIMATOLOGICA,CONAGUA,OPERANDO,20,12,25,89,16,52,28,"""TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO TEKAX""",20.206944,-89.281111
31114,NOHALAL,2001-2014,,TEKAX,YUCATAN,PENINSULA DE YUCATAN,SIN NOMBRE,SIN NOMBRE,CLIMATOLOGICA,CONAGUA,OPERANDO,19,47,35,89,19,58,90,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO""",19.793056,-89.332778
31115,C.I.C.Y.,2001-2013,,MERIDA,YUCATAN,PENINSULA DE YUCATAN,SIN NOMBRE,SIN NOMBRE,CLIMATOLOGICA,CONAGUA,OPERANDO,21,1,47,89,38,23,9,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO""",21.029722,-89.639722
32001,AGUA NUEVA,"1964-1985, 1987-1998, 2000-2003, 2005-2006, 2009-2014",,VILLA DE COS,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,CA??ITAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,47,0,102,9,37,1946,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",23.783333,-102.160278
32002,BOCA DEL TESORERO,"1969-2002, 2009-2014",,JEREZ,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO TEPETONGO,RIO JEREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,49,25,102,57,6,2108,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPETONGO""",22.823611,-102.951667
32003,CALERA,"1957-1986, 1989-2014",,MORELOS,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,FRESNILLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,54,31,102,39,35,2097,"""TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO MORELOS; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",22.908611,-102.659722
32004,CAMACHO (SMN),"1940-1972, 1991-2003, 2005-2006, 2008-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,CAMACHO-GRUNIDORA,CAMACHO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,24,26,38,102,22,25,1665,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CAMACHO-GRUNIDORA""",24.443889,-102.373611
32005,CA??ITAS DE FELIPE PESCADOR,"1941-1967, 1969-1970, 1973-2002, 2005-2006, 2008-2014",,CANITAS DE FELIPE PESCADOR,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,CA??ITAS,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,23,36,8,102,44,2,2046,"""TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO CANITAS DE FELIPE PESCADOR; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",23.602222,-102.733889
32006,EL CAZADERO,"1963-1985, 1989-1998, 2000-2002, 2005-2014",,RIO GRANDE,ZACATECAS,CUENCAS CENTRALES DEL NORTE,SAN FRANCISCO,PRESA EL CAZADERO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,41,35,103,5,37,1862,"""TENÍA ERRÓNEO EL NOMBRE DEL MUNICIPIO, SIENDO EL CORRECTO RIO GRANDE; TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN FRANCISCO""",23.693056,-103.093611
32007,CEDROS,"1971-1985, 1987-1996, 1998, 2000-2003, 2005-2006, 2008-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,LAGUNA DE VIESCA,LAGUNA DE VIESCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,40,39,101,46,23,1781,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LAGUNA DE VIESCA""",24.6775,-101.773056
32009,JEREZ DE GARCIA SALINAS (SMN),1961-1985,,JEREZ,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO TEPETONGO,RIO JEREZ,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,22,39,0,103,0,0,2108,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPETONGO""",22.65,-103
32010,CAOPAS,"1970-1985, 1987-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,CAMACHO-GRUNIDORA,LAGUNA DE VIESCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,46,54,102,10,30,1986,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CAMACHO-GRUNIDORA""",24.781667,-102.175
32011,CONCEPCION DE LA NORMA,"1944-1988, 1990-2006, 2008-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,CAMACHO-GRUNIDORA,PRESA LA GRU??IDORA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,23,50,36,101,57,36,2011,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CAMACHO-GRUNIDORA""",23.843333,-101.96
32012,CHALCHIHUITES (DGE),"1963-1985, 1987-1988",,CHALCHIHUITES,ZACATECAS,PACIFICO NORTE,RIO SUCHIL,RIO SUCHIL,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,23,28,38,103,53,15,2260,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SUCHIL""",23.477222,-103.8875
32013,EL CHIQUE,"1961-2004, 2006-2007, 2009-2014",,TABASCO,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO JUCHIPILA 1,RIO JUCHIPILA-JALPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,0,1,102,53,21,1648,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JUCHIPILA 1""",22.000278,-102.889167
32014,EL ENCINAL,"1961-1965, 1967-1968",,VILLA DE COS,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,CA??ITAS,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,23,47,0,102,10,0,1935,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",23.783333,-102.166667
32015,EL RUSIO,"1967-2007, 2009-2014",,VILLA HIDALGO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA SAN PABLO Y OTRAS,PRESA SAN PABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,26,31,101,47,8,2122,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA SAN PABLO Y OTRAS""",22.441944,-101.785556
32016,EL PLATANITO,"1957-2004, 2006-2007, 2009-2014",,VALPARAISO,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO SAN JUAN,RIO HUEJUQUILLA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,36,41,104,3,3,1030,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN""",22.611389,-104.050833
32017,EL TECOMATE,1948-1999,,JALPA,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO JUCHIPILA 1,RIO JUCHIPILA-JALPA,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,21,45,0,103,3,0,2294,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JUCHIPILA 1""",21.75,-103.05
32018,EL SAUZ,"1939-2002, 2006-2007, 2009-2014",,FRESNILLO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA CAZADERO,RIO TRUJILLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,16,54,103,6,32,2096,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA CAZADERO""",23.281667,-103.108889
32019,EXCAME,"1946-2004, 2006-2007, 2009-2014",,TEPECHITLAN,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO TLALTENANGO,RIO TLALTENANGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,38,58,103,20,23,1740,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TLALTENANGO""",21.649444,-103.339722
32020,FRESNILLO,"1949-1960, 1962-1986, 1988-2000, 2005-2014",,FRESNILLO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,RIO TRUJILLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,10,26,102,53,27,2201,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",23.173889,-102.890833
32021,COLONIA GONZALEZ ORTEGA,"1970-1984, 1987-2006, 2008-2014",,SOMBRERETE,ZACATECAS,PACIFICO NORTE,SAN FRANCISCO,RIO AGUANAVAL-RIO GRANDE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,57,24,103,26,51,2195,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN FRANCISCO""",23.956667,-103.4475
32022,GRU??IDORA,"1963-1985, 1988-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,CAMACHO-GRUNIDORA,PRESA LA GRU??IDORA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,12,52,101,55,20,1809,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CAMACHO-GRUNIDORA""",24.214444,-101.922222
32023,GUADALUPE DE LAS CORRIENTES,1941-1969,,VILLA DE COS,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,CA??ITAS,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,23,42,0,102,31,0,1937,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",23.7,-102.516667
32024,GUADALUPE VICTORIA,1971-2014,,NORIA DE ANGELES,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA SAN PABLO Y OTRAS,PRESA SAN PABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,23,45,101,49,53,2132,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA SAN PABLO Y OTRAS""",22.395833,-101.831389
32025,HUANUSCO,"1967-2004, 2006-2007, 2009-2014",,HUANUSCO,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO JUCHIPILA 1,RIO JUCHIPILA-JALPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,46,3,102,58,8,1490,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JUCHIPILA 1""",21.7675,-102.968889
32026,JEREZ DE GARCIA SALINAS (DGE),"1986-2002, 2006-2014",,JEREZ,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO TEPETONGO,RIO JEREZ,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,38,34,103,0,7,2000,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TEPETONGO""",22.642778,-103.001944
32027,JIMENEZ DEL TEUL,"1962-2004, 2006-2007, 2009-2014",,JIMENEZ DEL TEUL,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO SAN JUAN,RIO SAN ANDRES,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,14,56,103,48,17,1924,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN JUAN""",23.248889,-103.804722
32028,JUAN ALDAMA,"1963-1985, 1987-2003, 2005-2014",,JUAN ALDAMA,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA LA FLOR,RIO DE SANTIAGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,16,54,103,23,52,1999,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA LA FLOR""",24.281667,-103.397778
32029,JUCHIPILA (SMN),"1971-2002, 2006-2007, 2009-2014",,JUCHIPILA,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO JUCHIPILA 2,RIO JUCHIPILA-MOYAHUA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,21,24,17,103,6,51,1259,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO JUCHIPILA 2""",21.404722,-103.114167
32030,LA FLORIDA,"1950, 1954-2004, 2006-2014",,VALPARAISO,ZACATECAS,LERMA SANTIAGO PACIFICO,ARROYO LOBATOS,RIO VALPARAISO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,41,10,103,36,9,1870,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO ARROYO LOBATOS""",22.686111,-103.6025
32031,LA BUFA (OBS),"1983, 1992-1998, 2001-2002, 2005-2014",76525,ZACATECAS,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,YESCA,OBSERVATORIO,CONAGUA-SMN,OPERANDO,22,46,44,102,34,1,2600,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",22.778889,-102.566944
32032,LA VILLITA,"1957-2004, 2006-2007, 2009-2014",,TEPECHITLAN,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO TLALTENANGO,RIO TLALTENANGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,36,17,103,20,16,1786,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TLALTENANGO""",21.604722,-103.337778
32033,LORETO,"1963-1992, 1994-2000, 2005-2014",,LORETO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA SAN PABLO Y OTRAS,PRESA SAN PABLO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,15,53,101,59,8,2077,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA SAN PABLO Y OTRAS""",22.264722,-101.985556
32034,PUERTO SAN FRANCISCO,"1970-1985, 1987-2014",,SOMBRERETE,ZACATECAS,PACIFICO NORTE,SAN FRANCISCO,RIO SAIN ALTO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,44,8,103,23,14,2331,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN FRANCISCO""",23.735556,-103.387222
32036,MAZAPIL,"1941-1948, 1950, 1954-2011, 2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,LAGUNA DE VIESCA,LAGUNA DE VIESCA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,24,38,26,101,33,21,2274,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LAGUNA DE VIESCA""",24.640556,-101.555833
32037,MONTE ESCOBEDO,"1963-2004, 2006-2007, 2009-2014",,MONTE ESCOBEDO,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO BOLANOS 1,RIO COLOTLAN,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,18,25,103,33,42,2182,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO BOLANOS 1""",22.306944,-103.561667
32038,NIEVES,"1942-2007, 2009-2014",,GENERAL FRANCISCO R. MURGUIA,ZACATECAS,CUENCAS CENTRALES DEL NORTE,SAN FRANCISCO,RIO AGUANAVAL-RIO GRANDE,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,24,0,5,103,1,10,1913,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN FRANCISCO""",24.001389,-103.019444
32039,NOCHISTLAN,"1949-2002, 2006-2007, 2009-2014",,NOCHISTLAN DE MEJIA,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO VERDE 1,RIO VERDE GRANDE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,21,27,102,50,44,1853,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO VERDE 1""",21.3575,-102.845556
32040,NUEVO MERCURIO,"1969-2006, 2008-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,CAMACHO-GRUNIDORA,PRESA LA GRU??IDORA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,13,47,102,9,3,1712,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CAMACHO-GRUNIDORA""",24.229722,-102.150833
32041,OJOCALIENTE,"1961-1991, 1997-2003, 2005-2006, 2008-2014",,OJOCALIENTE,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,34,40,102,16,10,2062,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO""",22.577778,-102.269444
32042,PALOMAS,"1966-2004, 2007, 2009-2014",,VILLANUEVA,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO PALOMAS,RIO PALOMAS,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,20,50,102,47,48,2025,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO PALOMAS""",22.347222,-102.796667
32043,PINOS (DGE),"1951-1984, 1987",,PINOS,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA SAN PABLO Y OTRAS,PRESA SAN PABLO,CLIMATOLOGICA,CONAGUA-DGE,SUSPENDIDA,22,16,12,101,36,17,2025,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA SAN PABLO Y OTRAS""",22.27,-101.604722
32044,ESCUELA DE AGRONOMIA UAZ,2009-2014,,ZACATECAS,ZACATECAS,LERMA SANTIAGO PACIFICO,PRESA EL CHIQUE,RIO JUCHIPILA-JALPA,CLIMATOLOGICA,CONAGUA,OPERANDO,22,43,16,102,41,12,2224,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL CHIQUE""",22.721111,-102.686667
32045,RIO GRANDE (SMN),"1922-1936, 1941-1965, 1968-1970, 1991-2000, 2005-2014",,RIO GRANDE,ZACATECAS,CUENCAS CENTRALES DEL NORTE,SAN FRANCISCO,RIO AGUANAVAL-RIO GRANDE,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,23,49,1,103,1,33,1902,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN FRANCISCO""",23.816944,-103.025833
32046,SAIN ALTO,"1942-1961, 1963-2014",,SAIN ALTO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA CAZADERO,RIO SAIN ALTO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,23,34,48,103,15,50,2071,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA CAZADERO""",23.58,-103.263889
32047,SAN ANTONIO DEL CIPRES,"1969-1984, 1987-2014",,PANUCO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,YESCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,56,27,102,29,15,2173,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",22.940833,-102.4875
32048,SAN BENITO,"1969-1985, 1987-2006, 2008-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,CAMACHO-GRUNIDORA,PRESA LA GRU??IDORA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,54,10,101,43,9,1941,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO CAMACHO-GRUNIDORA""",23.902778,-101.719167
32049,SAN FRANCISCO (SMN),"1944-1961, 1963-1997, 2009-2014",,GENERAL FRANCISCO R. MURGUIA,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA LA FLOR,RIO AGUANAVAL-RIO GRANDE,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,24,19,29,102,53,6,1680,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA LA FLOR""",24.324722,-102.885
32050,SAN GIL,1969-2014,,GENERAL FRANCISCO R. MURGUIA,ZACATECAS,CUENCAS CENTRALES DEL NORTE,SAN FRANCISCO,RIO AGUANAVAL-RIO GRANDE,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,24,11,45,102,58,42,1829,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO SAN FRANCISCO""",24.195833,-102.978333
32051,SAN PEDRO PIEDRA GORDA -CIUDAD CUAUHTEMOC-,"1942-1943, 1945-1952, 1954-2000, 2005-2014",,CUAUHTEMOC,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO SAN PEDRO,RIO SAN PEDRO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,27,11,102,20,50,2053,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SAN PEDRO""",22.453056,-102.347222
32052,SAN RAFAEL,"1944-1968, 1971-1981, 1984-2006, 2008-2014",,MAZAPIL,ZACATECAS,CUENCAS CENTRALES DEL NORTE,LAGUNA DE VIESCA,LAGUNA DE VIESCA,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,24,35,24,102,6,39,2014,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO LAGUNA DE VIESCA""",24.59,-102.110833
32053,SANTA ROSA,"1941-1944, 1947-2004, 2006-2007, 2009-2014",,FRESNILLO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,PRESA SANTA ROSA,RIO CHICO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,55,33,103,6,46,2236,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA SANTA ROSA""",22.925833,-103.112778
32054,SOMBRERETE (DGE),"1921, 1923-1935, 1939-1956, 1961-1979, 1988-2014",,SOMBRERETE,ZACATECAS,PACIFICO NORTE,RIO SUCHIL,RIO SUCHIL,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,23,38,5,103,38,23,2300,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO SUCHIL""",23.634722,-103.639722
32055,TAYAHUA,"1965-1968, 1970-2003, 2006-2007, 2009-2014",,VILLANUEVA,ZACATECAS,LERMA SANTIAGO PACIFICO,PRESA EL CHIQUE,RIO JUCHIPILA-JALPA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,5,52,102,52,19,1729,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO PRESA EL CHIQUE""",22.097778,-102.871944
32056,TEUL DE GONZALEZ ORTEGA (SMN),"1961-1965, 1967-1969, 1971-1982, 1984-1988",,TEUL DE GONZALEZ ORTEGA,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO TLALTENANGO,RIO TLALTENANGO,CLIMATOLOGICA,CONAGUA-SMN,SUSPENDIDA,21,28,0,103,27,0,1936,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TLALTENANGO""",21.466667,-103.45
32057,TLALTENANGO SANCHEZ ROMAN,"1961-2004, 2006-2007, 2009-2014",,TLALTENANGO DE SANCHEZ ROMAN,ZACATECAS,LERMA SANTIAGO PACIFICO,RIO TLALTENANGO,RIO TLALTENANGO,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,21,46,25,103,18,34,1685,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO RIO TLALTENANGO""",21.773611,-103.309444
32058,TRANCOSO,"1961-2007, 2009-2014",,TRANCOSO,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,YESCA,CLIMATOLOGICA,CONAGUA-DGE,OPERANDO,22,44,44,102,22,10,2200,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",22.745556,-102.369444
32059,VILLA DE COS (SMN),"1988-2001, 2003, 2005-2014",,VILLA DE COS,ZACATECAS,CUENCAS CENTRALES DEL NORTE,FRESNILLO-YESCA,FRESNILLO,CLIMATOLOGICA,CONAGUA-SMN,OPERANDO,23,17,20,102,20,39,1999,"""TENÍA ERRÓNEO EL NOMBRE DE LA  CUENCA, SIENDO EL CORRECTO FRESNILLO-YESCA""",23.288889,-102.344167
